replicate,internal,provenance_held_out,heldout_minus_internal
937,0.9900624756794233,0.9004709498149458,-0.0895915258644775
938,0.9886622693197585,0.9019583578017212,-0.08670391151803736
939,0.9908206037706355,0.902451989789599,-0.08836861398103657
940,0.9884533895273422,0.8990856499138489,-0.08936773961349331
941,0.991764361923351,0.8984193656026175,-0.09334499632073356
942,0.9872119520421792,0.9020784810921084,-0.08513347095007073
943,0.9878135060127748,0.9014113327932561,-0.08640217321951871
944,0.9911263163092289,0.8991266068210848,-0.09199970948814407
945,0.9900018515285295,0.8991705372107021,-0.09083131431782743
946,0.991704118265806,0.903518212958371,-0.08818590530743498
947,0.991890852350339,0.8968418245158651,-0.09504902783447389
948,0.9949824370634559,0.8995214090838911,-0.0954610279795648
949,0.9854481269334983,0.9018631109675125,-0.08358501596598578
950,0.9892398717440071,0.9014891262411439,-0.08775074550286321
951,0.9866537514509904,0.8984857829447375,-0.08816796850625297
952,0.9893922377338026,0.9003216913071356,-0.08907054642666701
953,0.9932623119342449,0.9017436725807794,-0.09151863935346549
954,0.9919222366446622,0.9006580111932366,-0.09126422545142554
955,0.9955243453236123,0.8961607622629321,-0.09936358306068027
956,0.9925125884127824,0.8965484702164125,-0.09596411819636996
957,0.9903971585598056,0.9011562298992497,-0.08924092866055588
958,0.9962675606605372,0.8987207652375235,-0.0975467954230137
959,0.9933760925470495,0.8966875708872558,-0.09668852165979369
960,0.9914977798407697,0.8963980918331184,-0.09509968800765134
961,0.9933845461408727,0.9004381989960845,-0.09294634714478822
962,0.9916489785384405,0.8941597950375663,-0.09748918350087421
963,0.9910616922004326,0.8979023478992149,-0.09315934430121775
964,0.9914509659545904,0.8973615225064041,-0.09408944344818626
965,0.9917397937583532,0.9029072291219716,-0.08883256463638156
966,0.9933760925470495,0.8996884015620993,-0.09368769098495022
967,0.9904761659289995,0.8986569355594326,-0.09181923036956685
968,0.9853180099136702,0.8970314154271469,-0.08828659448652332
969,0.991764361923351,0.9007684035497084,-0.0909959583736426
970,0.9887159259190533,0.90041591473651,-0.08830001118254338
971,0.994766897035335,0.9010089778583737,-0.0937579191769613
972,0.9873137165826632,0.904462959323343,-0.08285075725932023
973,0.9948905502812767,0.9022998074801866,-0.09259074280109014
974,0.992632931890913,0.8987638466996426,-0.09386908519127035
975,0.9916489785384405,0.9028297204204646,-0.08881925811797586
976,0.9894167682495478,0.8996521912267706,-0.08976457702277718
977,0.9953788899715724,0.9013919847772183,-0.09398690519435415
978,0.9908460560523057,0.9025902379691645,-0.0882558180831412
979,0.9895260539408222,0.9003632649017362,-0.08916278903908592
980,0.9897070899070094,0.8990534063991694,-0.09065368350783998
981,0.993884440144417,0.9005986845584114,-0.0932857555860056
982,0.992847767634922,0.9019598557780862,-0.09088791185683576
983,0.9931320752598096,0.8995180067433889,-0.09361406851642073
984,0.9910486906472245,0.9036637357260872,-0.08738495492113729
985,0.9875260818329017,0.9014339222892556,-0.08609215954364613
986,0.9904761659289995,0.8935634744252186,-0.0969126915037809
987,0.9963798882292503,0.8990995057887728,-0.09728038244047743
988,0.9917617593399767,0.8989924493417449,-0.09276930999823174
989,0.992604819045356,0.9017195527269796,-0.09088526631837646
990,0.9828069277328039,0.8997517018394836,-0.08305522589332026
991,0.9913624959573314,0.9022077549685301,-0.08915474098880127
992,0.9883610544859059,0.9003270092340779,-0.08803404525182801
993,0.9919222366446622,0.8987484813242661,-0.09317375532039607
994,0.9904708834928853,0.8995938209486324,-0.09087706254425287
995,0.9905105212312285,0.8998230356781721,-0.09068748555305639
996,0.9897457071178627,0.8998511957954453,-0.08989451132241744
997,0.9954887444611603,0.9019718047283366,-0.09351693973282371
998,0.9932360717668072,0.8981296684630719,-0.09510640330373532
999,0.9895260539408222,0.8973533236906702,-0.09217273025015194
